Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees
2020,"Dem. Rep. of the Congo",Ethiopia,COD,ETH,0
2020,Colombia,Ethiopia,COL,ETH,7
2020,"Costa Rica",Ethiopia,CRI,ETH,5
2020,Cuba,Ethiopia,CUB,ETH,6
2020,Cyprus,Ethiopia,CYP,ETH,10
2020,Czechia,Ethiopia,CZE,ETH,5
2020,Denmark,Ethiopia,DNK,ETH,95
2020,Djibouti,Ethiopia,DJI,ETH,1413
2020,Ecuador,Ethiopia,ECU,ETH,5
2020,Eritrea,Ethiopia,ERI,ETH,15
2020,Ethiopia,Ethiopia,ETH,ETH,0
2020,Finland,Ethiopia,FIN,ETH,146
2020,France,Ethiopia,FRA,ETH,1963
2020,"United Kingdom of Great Britain and Northern Ireland",Ethiopia,GBR,ETH,1824
2020,Germany,Ethiopia,DEU,ETH,5385
2020,Ghana,Ethiopia,GHA,ETH,8
2020,Greece,Ethiopia,GRC,ETH,481
2020,"China, Hong Kong SAR",Ethiopia,HKG,ETH,5
2020,Hungary,Ethiopia,HUN,ETH,39
2020,"Cote d'Ivoire",Ethiopia,CIV,ETH,5
2020,India,Ethiopia,IND,ETH,15
2020,Indonesia,Ethiopia,IDN,ETH,135
2020,Ireland,Ethiopia,IRL,ETH,36
2020,Iraq,Ethiopia,IRQ,ETH,0
2020,Israel,Ethiopia,ISR,ETH,102
2020,Italy,Ethiopia,ITA,ETH,1031
2020,Jordan,Ethiopia,JOR,ETH,13
2020,Japan,Ethiopia,JPN,ETH,27
2020,Kenya,Ethiopia,KEN,ETH,20442
2020,"Rep. of Korea",Ethiopia,KOR,ETH,160
2020,Kuwait,Ethiopia,KWT,ETH,0
2020,Libya,Ethiopia,LBY,ETH,25
2020,Lebanon,Ethiopia,LBN,ETH,39
2020,Lesotho,Ethiopia,LSO,ETH,23
2020,Lithuania,Ethiopia,LTU,ETH,5
2020,Luxembourg,Ethiopia,LUX,ETH,58
2020,Mauritania,Ethiopia,MRT,ETH,7
2020,Mexico,Ethiopia,MEX,ETH,5
2020,Malaysia,Ethiopia,MYS,ETH,12
2020,Malawi,Ethiopia,MWI,ETH,8
2020,Morocco,Ethiopia,MAR,ETH,0
2020,Mozambique,Ethiopia,MOZ,ETH,8
2020,Malta,Ethiopia,MLT,ETH,175
2020,"Netherlands (Kingdom of the)",Ethiopia,NLD,ETH,433
2020,Niger,Ethiopia,NER,ETH,50
2020,Nigeria,Ethiopia,NGA,ETH,5
2020,Norway,Ethiopia,NOR,ETH,1524
2020,"New Zealand",Ethiopia,NZL,ETH,11
2020,Peru,Ethiopia,PER,ETH,5
2020,Philippines,Ethiopia,PHL,ETH,5
2020,Poland,Ethiopia,POL,ETH,5
2020,Portugal,Ethiopia,PRT,ETH,9
2020,Romania,Ethiopia,ROU,ETH,6
2020,"South Africa",Ethiopia,ZAF,ETH,15629
2020,Rwanda,Ethiopia,RWA,ETH,8
2020,Somalia,Ethiopia,SOM,ETH,4177
2020,Spain,Ethiopia,ESP,ETH,53
2020,"Serbia and Kosovo: S/RES/1244 (1999)",Ethiopia,SRB,ETH,5
2020,"South Sudan",Ethiopia,SSD,ETH,4194
2020,Sudan,Ethiopia,SDN,ETH,62498
2020,Eswatini,Ethiopia,SWZ,ETH,11
2020,Sweden,Ethiopia,SWE,ETH,2532
2020,Switzerland,Ethiopia,CHE,ETH,1748
2020,"Syrian Arab Rep.",Ethiopia,SYR,ETH,15
2020,Thailand,Ethiopia,THA,ETH,18
2020,Tunisia,Ethiopia,TUN,ETH,0
2020,"United Arab Emirates",Ethiopia,ARE,ETH,8
2020,Uganda,Ethiopia,UGA,ETH,2222
2020,Ukraine,Ethiopia,UKR,ETH,26
2020,"United States of America",Ethiopia,USA,ETH,8245
2020,Yemen,Ethiopia,YEM,ETH,6644
2020,Zambia,Ethiopia,ZMB,ETH,30
2020,Zimbabwe,Ethiopia,ZWE,ETH,71
2023,Angola,Ethiopia,AGO,ETH,0
2023,Egypt,Ethiopia,EGY,ETH,5715
2023,Argentina,Ethiopia,ARG,ETH,5
2023,Australia,Ethiopia,AUS,ETH,183
2023,Austria,Ethiopia,AUT,ETH,246
2023,Belgium,Ethiopia,BEL,ETH,459
2023,Brazil,Ethiopia,BRA,ETH,16
2023,Bulgaria,Ethiopia,BGR,ETH,7
2023,Canada,Ethiopia,CAN,ETH,1378
2023,Chad,Ethiopia,TCD,ETH,28
2023,China,Ethiopia,CHN,ETH,0
2023,"Dem. Rep. of the Congo",Ethiopia,COD,ETH,5
2023,Colombia,Ethiopia,COL,ETH,7
2023,Cuba,Ethiopia,CUB,ETH,0
2023,Cyprus,Ethiopia,CYP,ETH,12
2023,Czechia,Ethiopia,CZE,ETH,5
2023,Denmark,Ethiopia,DNK,ETH,91
2023,Djibouti,Ethiopia,DJI,ETH,5435
2023,Ecuador,Ethiopia,ECU,ETH,5
2023,Eritrea,Ethiopia,ERI,ETH,15
2023,Ethiopia,Ethiopia,ETH,ETH,0
2023,Finland,Ethiopia,FIN,ETH,198
2023,France,Ethiopia,FRA,ETH,3906
2023,"United Kingdom of Great Britain and Northern Ireland",Ethiopia,GBR,ETH,3172
2023,Germany,Ethiopia,DEU,ETH,7433
2023,Ghana,Ethiopia,GHA,ETH,15
2023,Greece,Ethiopia,GRC,ETH,659
2023,"China, Hong Kong SAR",Ethiopia,HKG,ETH,6
2023,Hungary,Ethiopia,HUN,ETH,39
2023,Iceland,Ethiopia,ISL,ETH,17
2023,"Cote d'Ivoire",Ethiopia,CIV,ETH,7
2023,India,Ethiopia,IND,ETH,24
2023,Indonesia,Ethiopia,IDN,ETH,75
2023,Ireland,Ethiopia,IRL,ETH,124
2023,Iraq,Ethiopia,IRQ,ETH,0
2023,Israel,Ethiopia,ISR,ETH,120
2023,Italy,Ethiopia,ITA,ETH,1118
2023,Jordan,Ethiopia,JOR,ETH,30
2023,Japan,Ethiopia,JPN,ETH,42
2023,Kenya,Ethiopia,KEN,ETH,22638
2023,"Rep. of Korea",Ethiopia,KOR,ETH,189
2023,Kuwait,Ethiopia,KWT,ETH,0
2023,Libya,Ethiopia,LBY,ETH,33
2023,Lebanon,Ethiopia,LBN,ETH,325
2023,Lesotho,Ethiopia,LSO,ETH,11
2023,Lithuania,Ethiopia,LTU,ETH,5
2023,Luxembourg,Ethiopia,LUX,ETH,80
2023,Latvia,Ethiopia,LVA,ETH,0
2023,Mauritania,Ethiopia,MRT,ETH,7
2023,"Rep. of Moldova",Ethiopia,MDA,ETH,0
2023,Mexico,Ethiopia,MEX,ETH,0
2023,Malaysia,Ethiopia,MYS,ETH,9
2023,Malawi,Ethiopia,MWI,ETH,18
2023,Morocco,Ethiopia,MAR,ETH,5
2023,Mozambique,Ethiopia,MOZ,ETH,0
2023,Malta,Ethiopia,MLT,ETH,170
2023,Namibia,Ethiopia,NAM,ETH,7
2023,"Netherlands (Kingdom of the)",Ethiopia,NLD,ETH,661
2023,Niger,Ethiopia,NER,ETH,33
2023,Nigeria,Ethiopia,NGA,ETH,8
2023,Norway,Ethiopia,NOR,ETH,771
2023,"New Zealand",Ethiopia,NZL,ETH,19
2023,Peru,Ethiopia,PER,ETH,5
2023,Philippines,Ethiopia,PHL,ETH,7
2023,Poland,Ethiopia,POL,ETH,15
2023,Portugal,Ethiopia,PRT,ETH,17
2023,Romania,Ethiopia,ROU,ETH,9
2023,"South Africa",Ethiopia,ZAF,ETH,13400
2023,"Russian Federation",Ethiopia,RUS,ETH,0
2023,Rwanda,Ethiopia,RWA,ETH,68
2023,Senegal,Ethiopia,SEN,ETH,0
2023,Somalia,Ethiopia,SOM,ETH,5203
2023,Spain,Ethiopia,ESP,ETH,108
2023,"Serbia and Kosovo: S/RES/1244 (1999)",Ethiopia,SRB,ETH,5
2023,"South Sudan",Ethiopia,SSD,ETH,4611
2023,Sudan,Ethiopia,SDN,ETH,54040
2023,Eswatini,Ethiopia,SWZ,ETH,39
2023,Sweden,Ethiopia,SWE,ETH,2062
2023,Switzerland,Ethiopia,CHE,ETH,1837
2023,"Syrian Arab Rep.",Ethiopia,SYR,ETH,10
2023,Thailand,Ethiopia,THA,ETH,17
2023,Tunisia,Ethiopia,TUN,ETH,13
2023,"United Arab Emirates",Ethiopia,ARE,ETH,0
2023,Uganda,Ethiopia,UGA,ETH,7493
2023,Ukraine,Ethiopia,UKR,ETH,20
2023,"United States of America",Ethiopia,USA,ETH,7456
2023,Yemen,Ethiopia,YEM,ETH,6151
2023,Zambia,Ethiopia,ZMB,ETH,98
2023,Zimbabwe,Ethiopia,ZWE,ETH,74
2022,Algeria,Ethiopia,DZA,ETH,0
2022,Angola,Ethiopia,AGO,ETH,0
2022,Egypt,Ethiopia,EGY,ETH,5814
2022,Argentina,Ethiopia,ARG,ETH,5
2022,Australia,Ethiopia,AUS,ETH,473
2022,Austria,Ethiopia,AUT,ETH,262
2022,Belgium,Ethiopia,BEL,ETH,263
2022,Belarus,Ethiopia,BLR,ETH,5
2022,Brazil,Ethiopia,BRA,ETH,29
2022,Bulgaria,Ethiopia,BGR,ETH,10
2022,Canada,Ethiopia,CAN,ETH,998
2022,Chad,Ethiopia,TCD,ETH,23
2022,China,Ethiopia,CHN,ETH,0
2022,"Dem. Rep. of the Congo",Ethiopia,COD,ETH,5
2022,Colombia,Ethiopia,COL,ETH,7
2022,"Costa Rica",Ethiopia,CRI,ETH,5
2022,Cyprus,Ethiopia,CYP,ETH,10
2022,Czechia,Ethiopia,CZE,ETH,6
2022,Denmark,Ethiopia,DNK,ETH,92
2022,Djibouti,Ethiopia,DJI,ETH,3710
2022,Ecuador,Ethiopia,ECU,ETH,5
2022,Eritrea,Ethiopia,ERI,ETH,15
2022,Ethiopia,Ethiopia,ETH,ETH,0
2022,Finland,Ethiopia,FIN,ETH,157
2022,France,Ethiopia,FRA,ETH,3478
2022,"United Kingdom of Great Britain and Northern Ireland",Ethiopia,GBR,ETH,2211
2022,Georgia,Ethiopia,GEO,ETH,0
2022,Germany,Ethiopia,DEU,ETH,5378
2022,Ghana,Ethiopia,GHA,ETH,10
2022,Greece,Ethiopia,GRC,ETH,640
2022,"China, Hong Kong SAR",Ethiopia,HKG,ETH,6
2022,Hungary,Ethiopia,HUN,ETH,41
2022,Iceland,Ethiopia,ISL,ETH,14
2022,"Cote d'Ivoire",Ethiopia,CIV,ETH,7
2022,India,Ethiopia,IND,ETH,26
2022,Indonesia,Ethiopia,IDN,ETH,100
2022,Ireland,Ethiopia,IRL,ETH,90
2022,Iraq,Ethiopia,IRQ,ETH,0
2022,Israel,Ethiopia,ISR,ETH,111
2022,Italy,Ethiopia,ITA,ETH,980
2022,Jordan,Ethiopia,JOR,ETH,22
2022,Japan,Ethiopia,JPN,ETH,36
2022,Kenya,Ethiopia,KEN,ETH,21620
2022,"Rep. of Korea",Ethiopia,KOR,ETH,179
2022,Kuwait,Ethiopia,KWT,ETH,0
2022,Libya,Ethiopia,LBY,ETH,31
2022,Lebanon,Ethiopia,LBN,ETH,166
2022,Lesotho,Ethiopia,LSO,ETH,8
2022,Lithuania,Ethiopia,LTU,ETH,5
2022,Luxembourg,Ethiopia,LUX,ETH,70
2022,Mauritania,Ethiopia,MRT,ETH,8
2022,"Rep. of Moldova",Ethiopia,MDA,ETH,0
2022,Mexico,Ethiopia,MEX,ETH,6
2022,Malaysia,Ethiopia,MYS,ETH,10
2022,Malawi,Ethiopia,MWI,ETH,14
2022,Morocco,Ethiopia,MAR,ETH,0
2022,Mozambique,Ethiopia,MOZ,ETH,9
2022,Malta,Ethiopia,MLT,ETH,174
2022,Namibia,Ethiopia,NAM,ETH,6
2022,"Netherlands (Kingdom of the)",Ethiopia,NLD,ETH,707
2022,Niger,Ethiopia,NER,ETH,14
2022,Nigeria,Ethiopia,NGA,ETH,8
2022,Norway,Ethiopia,NOR,ETH,1083
2022,"New Zealand",Ethiopia,NZL,ETH,19
2022,Peru,Ethiopia,PER,ETH,5
2022,Philippines,Ethiopia,PHL,ETH,5
2022,Poland,Ethiopia,POL,ETH,10
2022,Portugal,Ethiopia,PRT,ETH,18
2022,Romania,Ethiopia,ROU,ETH,7
2022,"South Africa",Ethiopia,ZAF,ETH,13002
2022,Rwanda,Ethiopia,RWA,ETH,26
2022,Somalia,Ethiopia,SOM,ETH,4944
2022,Spain,Ethiopia,ESP,ETH,108
2022,"Serbia and Kosovo: S/RES/1244 (1999)",Ethiopia,SRB,ETH,5
2022,"South Sudan",Ethiopia,SSD,ETH,4151
2022,Sudan,Ethiopia,SDN,ETH,55455
2022,Eswatini,Ethiopia,SWZ,ETH,37
2022,Sweden,Ethiopia,SWE,ETH,2534
2022,Switzerland,Ethiopia,CHE,ETH,1837
2022,"Syrian Arab Rep.",Ethiopia,SYR,ETH,12
2022,Thailand,Ethiopia,THA,ETH,10
2022,Tunisia,Ethiopia,TUN,ETH,13
2022,"United Arab Emirates",Ethiopia,ARE,ETH,0
2022,Uganda,Ethiopia,UGA,ETH,3710
2022,Ukraine,Ethiopia,UKR,ETH,23
2022,"United States of America",Ethiopia,USA,ETH,7661
2022,Yemen,Ethiopia,YEM,ETH,6720
2022,Zambia,Ethiopia,ZMB,ETH,53
2022,Zimbabwe,Ethiopia,ZWE,ETH,76
2022,Brazil,"French Guiana",BRA,GUF,0
2022,"Costa Rica","French Guiana",CRI,GUF,0
2022,Mexico,"French Guiana",MEX,GUF,11
2022,"United States of America","French Guiana",USA,GUF,0
2024,Brazil,"French Guiana",BRA,GUF,0
2024,"Costa Rica","French Guiana",CRI,GUF,0
2024,Mexico,"French Guiana",MEX,GUF,33
2024,"United States of America","French Guiana",USA,GUF,0
2023,Brazil,"French Guiana",BRA,GUF,0
2023,"United Kingdom of Great Britain and Northern Ireland","French Guiana",GBR,GUF,0
2023,Mexico,"French Guiana",MEX,GUF,28
2023,"United States of America","French Guiana",USA,GUF,0
2021,Brazil,"French Guiana",BRA,GUF,0
2021,"Costa Rica","French Guiana",CRI,GUF,0
2021,Mexico,"French Guiana",MEX,GUF,0
2020,Brazil,"French Guiana",BRA,GUF,0
2020,"United States of America","French Guiana",USA,GUF,0
2020,Australia,Fiji,AUS,FJI,340
2020,Brazil,Fiji,BRA,FJI,0
2020,Canada,Fiji,CAN,FJI,18
2020,"United Kingdom of Great Britain and Northern Ireland",Fiji,GBR,FJI,9
2020,"New Zealand",Fiji,NZL,FJI,23
2020,"United States of America",Fiji,USA,FJI,126
2022,Australia,Fiji,AUS,FJI,228
2022,Brazil,Fiji,BRA,FJI,0
2022,Canada,Fiji,CAN,FJI,5
2022,"New Zealand",Fiji,NZL,FJI,18
2022,"United States of America",Fiji,USA,FJI,85
2021,Australia,Fiji,AUS,FJI,276
2021,Brazil,Fiji,BRA,FJI,0
2021,Canada,Fiji,CAN,FJI,0
2021,"United Kingdom of Great Britain and Northern Ireland",Fiji,GBR,FJI,8
2021,"New Zealand",Fiji,NZL,FJI,16
2021,"United States of America",Fiji,USA,FJI,114
2024,Australia,Fiji,AUS,FJI,136
2024,Canada,Fiji,CAN,FJI,25
2024,"New Zealand",Fiji,NZL,FJI,23
2024,"United States of America",Fiji,USA,FJI,64
2023,Australia,Fiji,AUS,FJI,105
2023,Canada,Fiji,CAN,FJI,7
2023,"New Zealand",Fiji,NZL,FJI,21
2023,"United States of America",Fiji,USA,FJI,74
2023,Australia,Finland,AUS,FIN,0
2023,Brazil,Finland,BRA,FIN,0
2023,Mexico,Finland,MEX,FIN,0
2023,"United States of America",Finland,USA,FIN,0
2024,Brazil,Finland,BRA,FIN,0
2024,"United Kingdom of Great Britain and Northern Ireland",Finland,GBR,FIN,0
2024,Norway,Finland,NOR,FIN,5
2024,"United States of America",Finland,USA,FIN,0
2022,Mexico,Finland,MEX,FIN,0
2022,"United States of America",Finland,USA,FIN,0
2021,Canada,Finland,CAN,FIN,5
2024,Australia,"New Caledonia",AUS,NCL,0
2024,Argentina,France,ARG,FRA,0
2024,Australia,France,AUS,FRA,0
2024,Brazil,France,BRA,FRA,0
2024,Canada,France,CAN,FRA,61
2024,Denmark,France,DNK,FRA,5
2024,"United Kingdom of Great Britain and Northern Ireland",France,GBR,FRA,0
2024,Germany,France,DEU,FRA,12
2024,Mexico,France,MEX,FRA,0
2024,Norway,France,NOR,FRA,19
2024,Peru,France,PER,FRA,0
2024,"Russian Federation",France,RUS,FRA,12
2024,Spain,France,ESP,FRA,0
2024,Switzerland,France,CHE,FRA,11
2024,"United States of America",France,USA,FRA,19
2020,Australia,France,AUS,FRA,0
2020,Brazil,France,BRA,FRA,0
2020,Canada,France,CAN,FRA,0
2020,Germany,France,DEU,FRA,16
2020,Mexico,France,MEX,FRA,0
2020,Sweden,France,SWE,FRA,5
2020,Switzerland,France,CHE,FRA,7
2020,"United States of America",France,USA,FRA,21
2021,Australia,France,AUS,FRA,0
2021,Belgium,France,BEL,FRA,0
2021,Brazil,France,BRA,FRA,0
2021,Canada,France,CAN,FRA,0
2021,Germany,France,DEU,FRA,13
2021,Mexico,France,MEX,FRA,0
2021,Spain,France,ESP,FRA,0
2021,Switzerland,France,CHE,FRA,8
2021,"United States of America",France,USA,FRA,17
2023,Australia,France,AUS,FRA,0
2023,Brazil,France,BRA,FRA,0
2023,Canada,France,CAN,FRA,0
2023,"United Kingdom of Great Britain and Northern Ireland",France,GBR,FRA,0
2023,Germany,France,DEU,FRA,12
2023,Mexico,France,MEX,FRA,0
2023,Peru,France,PER,FRA,0
2023,"Russian Federation",France,RUS,FRA,8
2023,Switzerland,France,CHE,FRA,11
2023,"United States of America",France,USA,FRA,19
2022,Australia,France,AUS,FRA,0
2022,Brazil,France,BRA,FRA,0
2022,Canada,France,CAN,FRA,0
2022,Germany,France,DEU,FRA,12
2022,"Rep. of Moldova",France,MDA,FRA,25
2022,Mexico,France,MEX,FRA,0
2022,Philippines,France,PHL,FRA,0
2022,Spain,France,ESP,FRA,0
2022,Switzerland,France,CHE,FRA,9
2022,"United States of America",France,USA,FRA,19
2022,"United States of America","Micronesia (Federated States of)",USA,FSM,0
2024,"United States of America","Micronesia (Federated States of)",USA,FSM,0
2024,Austria,Gabon,AUT,GAB,5
2024,Belgium,Gabon,BEL,GAB,33
2024,Brazil,Gabon,BRA,GAB,0
2024,Canada,Gabon,CAN,GAB,65
2024,Cameroon,Gabon,CMR,GAB,0
2024,France,Gabon,FRA,GAB,692
2024,Gabon,Gabon,GAB,GAB,0
2024,"United Kingdom of Great Britain and Northern Ireland",Gabon,GBR,GAB,14
2024,Germany,Gabon,DEU,GAB,27
2024,Greece,Gabon,GRC,GAB,5
2024,"Cote d'Ivoire",Gabon,CIV,GAB,0
2024,Italy,Gabon,ITA,GAB,17
2024,Luxembourg,Gabon,LUX,GAB,0
2024,Morocco,Gabon,MAR,GAB,5
2024,"Netherlands (Kingdom of the)",Gabon,NLD,GAB,0
2024,Portugal,Gabon,PRT,GAB,5
2024,Senegal,Gabon,SEN,GAB,0
2024,Spain,Gabon,ESP,GAB,8
2024,Switzerland,Gabon,CHE,GAB,7
2024,"United States of America",Gabon,USA,GAB,65
2022,Austria,Gabon,AUT,GAB,5
2022,Belgium,Gabon,BEL,GAB,31
2022,Canada,Gabon,CAN,GAB,36
2022,Cameroon,Gabon,CMR,GAB,0
2022,France,Gabon,FRA,GAB,588
2022,"United Kingdom of Great Britain and Northern Ireland",Gabon,GBR,GAB,9
2022,Germany,Gabon,DEU,GAB,17
2022,Greece,Gabon,GRC,GAB,5
2022,Italy,Gabon,ITA,GAB,0
2022,Luxembourg,Gabon,LUX,GAB,5
2022,Morocco,Gabon,MAR,GAB,0
2022,Portugal,Gabon,PRT,GAB,5
2022,"South Africa",Gabon,ZAF,GAB,0
2022,Spain,Gabon,ESP,GAB,7
2022,Switzerland,Gabon,CHE,GAB,5
2022,Togo,Gabon,TGO,GAB,0
2022,"United States of America",Gabon,USA,GAB,59
2023,Australia,Gabon,AUS,GAB,0
2023,Austria,Gabon,AUT,GAB,5
2023,Belgium,Gabon,BEL,GAB,36
2023,Brazil,Gabon,BRA,GAB,0
2023,Canada,Gabon,CAN,GAB,43
2023,Cameroon,Gabon,CMR,GAB,0
2023,France,Gabon,FRA,GAB,641
2023,Gabon,Gabon,GAB,GAB,0
2023,"United Kingdom of Great Britain and Northern Ireland",Gabon,GBR,GAB,14
2023,Germany,Gabon,DEU,GAB,24
2023,Greece,Gabon,GRC,GAB,5
2023,"Cote d'Ivoire",Gabon,CIV,GAB,0
2023,Italy,Gabon,ITA,GAB,12
2023,Luxembourg,Gabon,LUX,GAB,5
2023,Morocco,Gabon,MAR,GAB,0
2023,Portugal,Gabon,PRT,GAB,5
2023,"South Africa",Gabon,ZAF,GAB,0
2023,Spain,Gabon,ESP,GAB,7
2023,Switzerland,Gabon,CHE,GAB,5
2023,"United States of America",Gabon,USA,GAB,64
2020,Austria,Gabon,AUT,GAB,5
2020,Belgium,Gabon,BEL,GAB,26
2020,Canada,Gabon,CAN,GAB,32
2020,France,Gabon,FRA,GAB,305
2020,"United Kingdom of Great Britain and Northern Ireland",Gabon,GBR,GAB,5
2020,Germany,Gabon,DEU,GAB,13
2020,Greece,Gabon,GRC,GAB,5
2020,Italy,Gabon,ITA,GAB,0
2020,"Rep. of Korea",Gabon,KOR,GAB,0
2020,Luxembourg,Gabon,LUX,GAB,5
2020,"South Africa",Gabon,ZAF,GAB,0
2020,Spain,Gabon,ESP,GAB,0
2020,Switzerland,Gabon,CHE,GAB,5
2020,Togo,Gabon,TGO,GAB,0
2020,"United States of America",Gabon,USA,GAB,53
2021,Austria,Gabon,AUT,GAB,5
2021,Belgium,Gabon,BEL,GAB,26
2021,Canada,Gabon,CAN,GAB,41
2021,Cyprus,Gabon,CYP,GAB,0
2021,France,Gabon,FRA,GAB,457
2021,"United Kingdom of Great Britain and Northern Ireland",Gabon,GBR,GAB,8
2021,Germany,Gabon,DEU,GAB,15
2021,Greece,Gabon,GRC,GAB,5
2021,Italy,Gabon,ITA,GAB,0
2021,Luxembourg,Gabon,LUX,GAB,5
2021,Morocco,Gabon,MAR,GAB,0
2021,"South Africa",Gabon,ZAF,GAB,0
2021,Spain,Gabon,ESP,GAB,5
2021,Switzerland,Gabon,CHE,GAB,5
2021,Togo,Gabon,TGO,GAB,0
2021,"United States of America",Gabon,USA,GAB,48
2021,Algeria,Gambia,DZA,GMB,0
2021,Argentina,Gambia,ARG,GMB,0
2021,Australia,Gambia,AUS,GMB,8
2021,Austria,Gambia,AUT,GMB,112
2021,Belgium,Gambia,BEL,GMB,36
2021,Brazil,Gambia,BRA,GMB,7
2021,"Bosnia and Herzegovina",Gambia,BIH,GMB,0
2021,Canada,Gambia,CAN,GMB,101
2021,Cameroon,Gambia,CMR,GMB,0
2021,"Costa Rica",Gambia,CRI,GMB,0
2021,Cyprus,Gambia,CYP,GMB,6
2021,Denmark,Gambia,DNK,GMB,5
2021,Finland,Gambia,FIN,GMB,28
2021,France,Gambia,FRA,GMB,506
2021,"United Kingdom of Great Britain and Northern Ireland",Gambia,GBR,GMB,923
2021,Germany,Gambia,DEU,GMB,1369
2021,Greece,Gambia,GRC,GMB,99
2021,Guinea,Gambia,GIN,GMB,5
2021,Croatia,Gambia,HRV,GMB,0
2021,Ireland,Gambia,IRL,GMB,0
2021,Italy,Gambia,ITA,GMB,6056
2021,"Rep. of Korea",Gambia,KOR,GMB,0
2021,Lebanon,Gambia,LBN,GMB,0
2021,Luxembourg,Gambia,LUX,GMB,6
2021,Mauritania,Gambia,MRT,GMB,0
2021,Mexico,Gambia,MEX,GMB,0
2021,Morocco,Gambia,MAR,GMB,0
2021,Malta,Gambia,MLT,GMB,26
2021,"Netherlands (Kingdom of the)",Gambia,NLD,GMB,47
2021,Norway,Gambia,NOR,GMB,13
2021,Peru,Gambia,PER,GMB,5
2021,Portugal,Gambia,PRT,GMB,8
2021,Romania,Gambia,ROU,GMB,5
2021,"South Africa",Gambia,ZAF,GMB,0
2021,Senegal,Gambia,SEN,GMB,31
2021,Spain,Gambia,ESP,GMB,51
2021,Sweden,Gambia,SWE,GMB,179
2021,Switzerland,Gambia,CHE,GMB,53
2021,Tunisia,Gambia,TUN,GMB,0
2021,"United States of America",Gambia,USA,GMB,1357
2024,Egypt,Gambia,EGY,GMB,0
2024,Australia,Gambia,AUS,GMB,5
2024,Austria,Gambia,AUT,GMB,111
2024,Belgium,Gambia,BEL,GMB,33
2024,Brazil,Gambia,BRA,GMB,12
2024,Canada,Gambia,CAN,GMB,237
2024,Cameroon,Gambia,CMR,GMB,0
2024,"Costa Rica",Gambia,CRI,GMB,0
2024,Cyprus,Gambia,CYP,GMB,9
2024,Denmark,Gambia,DNK,GMB,13
2024,Finland,Gambia,FIN,GMB,19
2024,France,Gambia,FRA,GMB,683
2024,"United Kingdom of Great Britain and Northern Ireland",Gambia,GBR,GMB,583
2024,Germany,Gambia,DEU,GMB,1682
2024,Greece,Gambia,GRC,GMB,106
2024,Guinea,Gambia,GIN,GMB,7
2024,Iceland,Gambia,ISL,GMB,5
2024,Ireland,Gambia,IRL,GMB,9
2024,Israel,Gambia,ISR,GMB,0
2024,Italy,Gambia,ITA,GMB,3023
2024,"Rep. of Korea",Gambia,KOR,GMB,0
2024,Luxembourg,Gambia,LUX,GMB,6
2024,Mauritania,Gambia,MRT,GMB,0
2024,Mexico,Gambia,MEX,GMB,0
2024,Morocco,Gambia,MAR,GMB,0
2024,Malta,Gambia,MLT,GMB,12
2024,"Netherlands (Kingdom of the)",Gambia,NLD,GMB,109
2024,Niger,Gambia,NER,GMB,0
2024,Norway,Gambia,NOR,GMB,12
2024,Peru,Gambia,PER,GMB,5
2024,Poland,Gambia,POL,GMB,0
2024,Portugal,Gambia,PRT,GMB,19
2024,Romania,Gambia,ROU,GMB,5
2024,"South Africa",Gambia,ZAF,GMB,0
2024,Senegal,Gambia,SEN,GMB,17
2024,Spain,Gambia,ESP,GMB,100
2024,Slovenia,Gambia,SVN,GMB,5
2024,Sweden,Gambia,SWE,GMB,164
2024,Switzerland,Gambia,CHE,GMB,74
2024,Tunisia,Gambia,TUN,GMB,0
2024,"United States of America",Gambia,USA,GMB,1075
2020,Algeria,Gambia,DZA,GMB,0
2020,Argentina,Gambia,ARG,GMB,0
2020,Australia,Gambia,AUS,GMB,8
2020,Austria,Gambia,AUT,GMB,115
2020,Belgium,Gambia,BEL,GMB,31
2020,Brazil,Gambia,BRA,GMB,6
2020,Canada,Gambia,CAN,GMB,79
2020,Cameroon,Gambia,CMR,GMB,0
2020,"Costa Rica",Gambia,CRI,GMB,0
2020,Cyprus,Gambia,CYP,GMB,6
2020,Denmark,Gambia,DNK,GMB,5
2020,Ecuador,Gambia,ECU,GMB,0
2020,Finland,Gambia,FIN,GMB,31
2020,France,Gambia,FRA,GMB,365
2020,"United Kingdom of Great Britain and Northern Ireland",Gambia,GBR,GMB,1096
2020,Germany,Gambia,DEU,GMB,1189
2020,Greece,Gambia,GRC,GMB,60
2020,Guinea,Gambia,GIN,GMB,7
2020,Ireland,Gambia,IRL,GMB,0
2020,Italy,Gambia,ITA,GMB,5740
2020,"Rep. of Korea",Gambia,KOR,GMB,0
2020,Lebanon,Gambia,LBN,GMB,0
2020,Luxembourg,Gambia,LUX,GMB,6
2020,Mauritania,Gambia,MRT,GMB,0
2020,Morocco,Gambia,MAR,GMB,0
2020,Malta,Gambia,MLT,GMB,27
2020,"Netherlands (Kingdom of the)",Gambia,NLD,GMB,31
2020,Norway,Gambia,NOR,GMB,15
2020,Peru,Gambia,PER,GMB,5
2020,Portugal,Gambia,PRT,GMB,5
2020,Romania,Gambia,ROU,GMB,5
2020,"South Africa",Gambia,ZAF,GMB,0
2020,Senegal,Gambia,SEN,GMB,19
2020,Spain,Gambia,ESP,GMB,45
